,single
1522,0.5647058823529412
1523,0.6235294117647059
1524,0.13622291021671828
1525,0.14241486068111459
1526,0.38370737394345666
1527,0.21218303701544738
1528,0.6866666666666668
1529,0.6888888888888889
1530,0.3665413533834586
1531,0.32706766917293234
1532,0.4724310776942356
1533,0.4536340852130326
1534,0.5884253819036428
1535,0.20769682726204464
1536,0.6666666666666666
1537,0.38888888888888895
1538,0.5242843834688347
1539,0.45551744579945797
1540,0.7293233082706767
1541,0.5714285714285714
1542,0.2398989898989899
1543,0.16666666666666669
1544,0.4411054062216853
1545,0.39459377831470854
1546,0.6388888888888888
1547,0.16666666666666669
1548,0.20816326530612245
1549,0.5428571428571429
1550,0.5581
1551,0.5306
1552,0.4
1553,0.64
1554,0.5
1555,0.6352941176470588
1556,0.22617312736811424
1557,0.8394054211600116
1558,0.5588888888888889
1559,0.1522222222222222
1560,0.27631578947368424
1561,0.7650375939849625
1562,0.47243107769423553
1563,0.5269423558897243
1564,0.604289071680376
1565,0.7931844888366628
1566,0.7222222222222223
1567,0.7222222222222223
1568,0.38359586720867206
1569,0.4348852472899729
1570,0.7293233082706767
1571,0.20300751879699247
1572,0.5050505050505051
1573,0.7676767676767676
1574,0.4589247961340985
1575,0.5602536997885835
1576,0.5555555555555556
1577,0.6388888888888888
1578,0.22857142857142856
1579,0.7673469387755102
1580,0.4495
1581,0.4798
1582,0.44
1583,0.19999999999999998
1584,0.6235294117647059
1585,0.31176470588235294
1586,0.6455555555555555
1587,0.1711111111111111
1588,0.40601503759398494
1589,0.8590225563909775
1590,0.47180451127819556
1591,0.4736842105263158
1592,0.5681551116333725
1593,0.3883666274970623
1594,0.6666666666666666
1595,0.5
1596,0.5242843834688347
1597,0.2779259823848238
1598,0.7293233082706767
1599,0.31203007518796994
1600,0.23484848484848483
1601,0.7702020202020202
1602,0.5134400483237692
1603,0.5619148293566898
1604,0.4166666666666667
1605,0.3472222222222222
1606,0.10612244897959183
1607,0.8571428571428572
1608,0.5614
1609,0.4646
1610,0.6
1611,0.48
1612,0.5235294117647059
1613,0.44999999999999996
1614,0.4191729323308271
1615,0.6390977443609024
1616,0.47619047619047616
1617,0.47305764411027573
1618,0.4885428907168037
1619,0.6330787309048179
1620,0.6111111111111113
1621,0.33333333333333337
1622,0.4887218045112782
1623,0.6165413533834586
1624,0.5681818181818182
1625,0.6717171717171717
1626,0.5003020235578375
1627,0.4844457867713682
1628,0.5833333333333334
1629,0.8055555555555556
1630,0.4448979591836735
1631,0.8040816326530613
1632,0.4442
1633,0.46109999999999995
1634,0.31999999999999995
1635,0.2
1636,0.4235294117647059
1637,0.29705882352941176
1638,0.4724310776942356
1639,0.47305764411027573
1640,0.6060517038777908
1641,0.6683313748531139
1642,0.7222222222222223
1643,0.6388888888888888
1644,0.5242843834688347
1645,0.6839430894308943
1646,0.7218045112781957
1647,0.5338345864661653
1648,0.2777777777777778
1649,0.7070707070707071
1650,0.47946239806704927
1651,0.5351857444880701
1652,0.4166666666666667
1653,0.9722222222222222
1654,0.10612244897959183
1655,0.6489795918367347
1656,0.5779
1657,0.49689999999999995
1658,0.6
1659,0.42
1660,0.5058823529411764
1661,0.49411764705882355
1662,0.5857814336075206
1663,0.3764688601645123
1664,0.5555555555555556
1665,0.6666666666666667
1666,0.42498729674796754
1667,0.337059620596206
1668,0.7218045112781957
1669,0.3609022556390977
1670,0.2651515151515152
1671,0.5606060606060607
1672,0.49697976442162495
1673,0.6119752340682574
1674,0.4444444444444444
1675,0.7083333333333334
1676,0.08163265306122448
1677,0.43673469387755104
1678,0.5801
1679,0.5142500000000001
1680,0.44000000000000006
1681,0.48
1682,0.49999999999999994
1683,0.5882352941176471
1684,0.7222222222222223
1685,0.5555555555555556
1686,0.6616541353383458
1687,0.4661654135338346
1688,0.5984848484848484
1689,0.6868686868686869
1690,0.49395952884324984
1691,0.5086831772878284
1692,0.7222222222222222
1693,0.611111111111111
1694,0.17959183673469387
1695,0.9877551020408164
1696,0.5033
1697,0.5011000000000001
1698,0.64
1699,0.24
1700,0.4941176470588235
1701,0.5088235294117647
1702,0.6541353383458648
1703,0.5864661654135338
1704,0.44191919191919193
1705,0.6893939393939394
1706,0.4586227725762609
1707,0.5092117185140441
1708,0.4444444444444445
1709,0.8611111111111112
1710,0.3755102040816326
1711,0.2653061224489796
1712,0.45670000000000005
1713,0.52045
1714,0.8
1715,0.48
1716,0.8411764705882353
1717,0.7294117647058823
1718,0.5252525252525252
1719,0.5101010101010102
1720,0.5900030202355784
1721,0.466626396858955
1722,0.2653061224489796
1723,0.4
1724,0.6272000000000002
1725,0.5009
1726,0.40588235294117647
1727,0.34705882352941175
